K_dl	K_zld	K_cic	K_sna	K_vnd	a_dl	a_zld	a_cic	a_sna	a_vnd	q_btm	w_dl.zld	Beta	Cic_att
22.217	0.0333688	2.31959	1402.04	5.76227	9.3748	7.85657	2.91722e-05	0.145971	0.0191115	0.00392257	49.4673	3.15937	7.50582
29.6925	0.0317378	29.8087	1612.04	5.77087	9.97898	9.43814	0.337529	0.0785621	0.0469412	0.00189891	23.373	4.71634	20.653
52.1004	0.0193389	92.238	882.726	4.79568	6.87785	7.37227	0.136898	0.0457864	0.00979535	0.00124017	21.4382	17.406	29.5654
11.2322	0.0821551	140.783	3161.66	2.44303	8.21398	8.72249	0.122546	0.248523	0.0418588	0.0011475	55.0998	3.2116	31.9333
18.7575	0.0368744	397.641	2781.89	1.97403	7.81356	5.55974	0.642175	0.291759	0.000567665	0.00787804	8.62033	9.05216	25.3066
10.7368	0.031881	241.297	6464.57	2.96323	8.13614	7.08876	0.211604	0.278031	0.497873	0.00997071	66.668	2.52872	32.0015
15.7216	0.0484238	5.04683	5886.95	4.50288	2.91811	9.97565	0.0611537	0.394575	0.675196	0.00871535	28.2256	4.82183	9.8684
44.9257	0.0244674	17.5191	1268.53	5.37155	5.88185	7.56227	0.113149	0.0129734	0.065472	0.00355252	75.7891	2.9509	17.2694
389.591	0.0150273	3.25341	3344.31	10.4571	5.75769	7.0274	0.168777	0.169288	0.0294354	0.00224706	22.1863	1.52214	7.65729
44.8019	0.0830402	4.14862	831.307	6.39371	6.6433	6.27897	0.193789	0.00207298	0.00319247	0.00152413	38.353	3.13906	8.63255
125.173	0.0298784	1.6832	594.23	10.2978	7.872	9.95774	0.00979668	0.00378532	0.000913154	0.00199858	5.34673	4.37901	5.94932
28.9253	0.165804	67.3975	703.81	8.21735	7.22225	7.86196	0.57898	0.0135857	0.0173135	0.00105616	38.5983	1.99014	10.6383
30.942	0.0361036	77.3744	998.662	5.7479	7.42237	9.99215	0.673434	0.131276	0.000386096	0.00212916	45.6372	3.1371	15.8139
6913.94	1.02311	8784.33	301.456	5.86829	6.67702	6.39845	0.0790955	0.108609	0.000261232	0.00197718	75.7087	3.04344	1.44612
107.907	0.0702758	4.40097	499.361	11.9473	4.26012	9.90108	0.146925	0.00389825	0.00091419	0.00183488	55.8128	1.94018	4.36889
86.4195	0.278415	14.5451	518.986	17.1377	5.58881	6.60798	0.23354	0.0308177	0.000584926	0.00253168	27.6889	1.55426	5.33351
68.6611	0.0190413	19.1897	649.828	6.58438	6.16008	8.02994	0.571185	0.0229469	0.000575095	0.00719627	24.926	3.49565	10.507
8.65025	0.265103	392.81	778.916	5.52575	6.85522	6.45898	0.539185	0.0497649	0.00118087	0.00835106	39.5708	1.38137	13.3565
74.332	0.0749859	7046.74	2085.94	4.05326	6.34505	9.273	0.730015	0.213309	0.000115196	0.00678506	2.09069	2.17777	29.2553
25.5908	0.0227769	7.01236	1559.34	3.02453	6.5359	6.5124	0.261155	0.268356	8.12114e-05	0.00894136	18.9634	7.39212	11.2864
11.984	0.0399644	144.272	1099.01	3.82009	8.43157	9.89063	0.33739	0.00437154	0.124929	0.00200089	36.5441	6.77535	31.4959
44.1205	0.158578	4014.47	695.393	4.77136	5.08524	7.14338	0.762313	0.00506876	0.0503493	0.00139	12.3011	3.56665	23.1705
230.823	0.0369562	9.03364	1834.83	7.89844	6.3947	9.17421	0.568573	0.152055	0.0185921	0.00281353	2.5478	2.23511	10.7586
116.258	0.0110604	13.2442	842.59	6.60622	6.09551	5.86934	0.507129	0.136668	0.0162947	0.00196043	20.2563	11.7956	14.0187
34.9168	0.155504	11.2288	1651.64	12.8381	7.22918	7.08264	0.312482	0.048258	0.16475	0.00388247	15.9815	2.07037	7.14847
10.2747	0.0740409	39.171	463.41	2.82675	6.91249	6.44061	0.476808	2.83235e-05	0.00664111	0.00473893	20.2355	7.09884	16.2187
10.0948	0.28425	16.6692	1789.59	2.07406	5.79598	5.97327	0.366241	0.309997	0.00617863	0.00523303	7.69983	2.49995	10.5676
9.61186	0.0434519	502.746	821.028	2.75687	9.76404	9.86882	0.530981	0.00934764	0.0246011	0.00395189	10.992	8.83076	28.9532
14.1172	0.126005	2322.7	2358.89	5.39752	6.99621	9.40563	0.648878	0.0198351	0.52834	0.0034517	8.00309	2.5734	29.6872
31.1336	0.0390009	33.0588	756.146	3.32946	6.86385	8.58827	0.0488091	0.0187719	0.0125286	0.00603728	6.24313	6.18591	21.8228
257.499	0.0102299	158.65	1226.29	15.0118	6.05313	9.01252	0.537013	0.00253776	0.0218062	0.00997488	54.3093	2.69034	2.89261
14.122	0.0573598	3437.15	602.727	4.49823	5.30743	8.63632	0.723033	0.00322048	0.0163804	0.00760012	85.5956	2.06577	20.8731
38.7791	0.0498376	4958.53	1552.84	8.70602	6.50542	7.45031	0.775789	0.0339205	0.122307	0.00373283	60.7266	2.15271	21.1359
11.3715	0.0442718	8925.24	1100.24	3.73788	8.20019	6.98632	0.760219	0.0486755	0.051551	0.00774108	64.6487	2.65947	29.258
43.5087	0.067122	46.4089	931.461	5.89922	5.62117	9.54005	0.592675	0.024054	0.00110859	0.00212107	38.2395	2.12273	12.4166
15.7435	0.0325181	3.8324	675.185	3.12016	7.38955	9.92192	0.0584644	0.026415	0.00870834	0.00270239	11.5437	17.3957	9.84819
32.0978	0.047093	8323.53	1262.41	5.40916	7.00711	6.36884	0.801226	0.00985931	6.32458e-05	0.00331703	93.8073	2.05921	24.7973
37.8256	0.0260013	566.126	972.535	4.82293	5.74979	7.7385	0.788323	0.107009	0.00172036	0.00137852	89.8005	6.33696	22.8155
24.4993	0.109872	3482.87	1129.98	7.4424	6.88105	7.07883	0.660738	0.150578	0.00195753	0.00775294	42.5478	1.49039	18.4837
107.193	0.0151593	3.83689	699.953	8.04021	8.09491	7.0978	0.172947	0.0256891	1.08969e-05	0.00525285	5.64252	4.3429	9.19736
24.0303	0.042672	1764.89	1140.66	7.4362	9.40772	9.99689	0.73944	0.00909189	0.000197315	0.00414483	54.857	1.6715	18.8865
23.4523	0.0370352	5334.18	579.115	3.30838	7.28577	5.70256	0.732621	0.00704374	2.98463e-05	0.00435675	9.78548	14.7132	29.9861
32.5468	0.0931888	3.64307	913.857	6.50239	5.50679	7.61212	0.0232033	0.0136111	0.0565164	0.00455757	32.5394	2.28103	6.09268
26.784	0.1118	1851.39	856.804	3.62378	7.60267	5.38942	0.727082	0.0827268	0.000143363	0.00396315	7.54866	4.73513	27.5114
90.0578	0.0173628	18.7918	2430.58	4.5385	5.05125	4.80017	0.343214	0.217441	0.00145044	0.00560693	81.0108	2.92031	17.0863
15.1088	0.114903	242.576	565.62	5.66134	6.12181	7.83141	0.633237	0.0592385	0.00190066	0.00415098	57.2128	2.0034	12.9695
24.9171	0.0102816	42.9069	851.567	4.07704	7.07302	7.01053	0.58717	0.0163717	0.0308848	0.00336821	86.6974	10.7063	17.2952
31.254	0.0630408	131.272	1769.18	4.67881	6.81683	6.50122	0.636746	0.00407672	0.11079	0.00298413	45.5157	2.46436	19.9424
15.4083	0.146374	204.212	6026.89	3.94297	5.97594	5.7045	0.568705	0.289378	0.538087	0.00131679	47.1582	3.97057	25.6824
18.8273	0.0280808	75.1024	1768.56	6.72418	5.94362	8.05369	0.615473	0.0196116	0.368966	0.00125596	68.4409	15.5323	20.7034
14.0863	0.0489303	84.1893	3133.61	2.54451	6.06977	8.14367	0.413018	0.270978	0.0957364	0.00266125	84.9972	3.44656	23.9807
41.6818	0.0310485	475.925	1460	6.4109	7.70458	9.00683	0.720821	0.0446226	0.00563831	0.00258658	62.3413	2.00792	21.4978
7.82321	0.0165977	48.3994	2397.69	4.06899	7.34466	7.70637	0.538335	0.246125	0.334658	0.00313567	79.3621	20.1556	18.4912
82.7554	0.140168	46.1398	1272.79	7.85995	9.6653	5.93996	0.626409	0.0283507	0.0260731	0.00344209	1.35374	2.09783	13.7467
27.4784	0.0114201	54.1677	841.933	3.09708	6.77716	5.87699	0.218697	0.105315	0.0448892	0.00591808	11.842	20.5722	21.9671
10.9317	0.103505	5.47399	918.47	10.4453	7.03376	7.31582	0.133483	0.0171064	0.147282	0.00579168	84.9396	2.43136	5.32804
7.6817	0.117514	73.5762	1336.43	3.91929	5.23668	8.5421	0.518509	0.198284	0.0109382	0.00751362	83.6015	1.61174	11.2965
724.119	4.99807	18.2041	260.206	30.47	3.7744	4.39701	0.0726226	0.0118448	9.37469e-05	0.00185484	4.37096	1.50631	3.30199
857.836	0.0384908	1.06478	778.57	11.2517	5.29327	1.63636	0.000549868	0.186441	0.00020724	0.00213296	2.20406	2.42681	3.41953
2565.23	0.567993	37.1603	172.601	50.3072	3.47973	5.76962	0.0247954	0.0258369	0.00925435	0.00288344	99.3079	1.275	3.97471
512.81	4.77155	16.9273	262.986	31.055	3.65335	5.34769	0.000693918	0.00704839	5.25348e-05	0.00598356	2.17089	1.80414	2.55154
1577.67	0.0226596	7.925	231.596	21.0077	3.16854	5.53878	0.0385702	0.00052442	0.000449165	0.00943585	53.2508	1.32824	3.73483
97.2332	1.54193	8.41095	387.17	15.6618	4.4522	3.88641	0.000256184	0.0772511	0.000146046	0.00379561	97.7618	1.75491	2.57464
8958.11	0.622926	41.0681	44.3113	16.6873	3.68178	3.06125	6.53259e-05	0.0687137	0.0216731	0.00221374	86.8228	14.5844	1.49201
338.149	1.23944	6.41335	1784.29	29.8258	5.66042	4.9589	0.000912563	0.132436	0.0568344	0.00128839	1.23528	1.74986	3.56933
6212.7	0.0871851	10.5708	226.775	350.005	2.31349	4.98531	0.000327922	5.20255e-05	0.186048	0.0013125	57.3516	24.9553	4.08834
5553.12	0.133111	15.1894	1104.61	567.509	1.39523	2.5246	0.369837	0.0259996	0.775865	0.00235039	26.2401	14.1896	10.382
12.3827	0.808388	4.35575	1687.68	6.41847	5.74047	3.46867	0.0179544	0.0495809	0.353929	0.00130009	62.2993	2.73395	7.54383
1978.4	0.264885	4.54248	2133.08	767.812	1.05913	3.92204	0.00906494	0.124005	0.985119	0.00140541	99.8489	7.499	8.04011
372.789	0.171642	155.035	4404.54	466.606	2.69799	3.39363	0.553574	0.133321	0.626242	0.00186398	56.4541	4.54609	23.6369
573.694	0.294188	912.77	5501.93	8580.46	4.04996	2.26908	0.701743	0.0213821	0.71974	0.00103319	68.2637	2.76798	28.6584
87.4387	0.0712549	264.392	2697.47	25.6114	1.70484	4.46679	0.0394645	0.0031893	0.851776	0.00287811	90.6462	11.0082	30.2395
8981.22	6.51309	19.0369	360.416	220.78	3.19791	2.7586	0.000618378	0.0451966	0.126939	0.00145973	58.6636	2.51762	4.37915
4355.51	0.0129745	222.244	1899.66	269.603	1.27274	1.34699	0.579086	0.0368493	0.986743	0.00698396	56.465	24.5664	20.6386
9880.98	0.0190439	4.54385	1628.19	125.273	1.19004	6.09573	0.00953508	0.131412	0.827333	0.00989122	12.0992	9.94372	7.88671
1074.51	0.605109	9.1033	1099.57	49.1582	4.98366	1.70111	0.000210165	0.180121	0.0744348	0.00369344	95.1774	2.10703	2.96408
1775.95	0.115254	16.5329	388.144	155.635	4.65387	3.87777	0.0025226	0.00461382	0.0600099	0.00414082	97.0371	2.59757	3.7714
42.7979	0.247794	11.4175	2170.75	50.9235	4.5775	3.58421	0.154447	0.00679386	0.359019	0.00995921	68.3681	2.76757	7.9858
1082.53	0.0123658	7.17545	1773.38	306.216	5.34498	1.90269	0.14692	0.0461367	0.248849	0.00423589	43.6147	4.66578	9.81048
9496.77	0.0122795	9.39249	5097.44	1167.9	1.6812	1.72027	0.40045	0.25082	0.952813	0.00607801	97.3471	3.06081	9.28019
857.283	0.37558	8.94605	601.032	28.7567	4.70887	3.52595	0.00122657	0.0574031	0.029233	0.000930818	99.9065	1.49948	2.68529
561.892	9.54601	21.904	108.801	14.9912	3.52841	2.29963	0.00104999	0.00881669	0.00260359	0.00999319	99.8744	24.6005	1.26478
4473.69	0.0256506	22.506	168.045	45.693	4.17164	5.31378	0.00281429	0.052746	0.00329366	0.00455524	75.6588	1.1295	3.80946
2212.99	0.122836	9401.44	7386.56	332.614	1.49352	3.21826	0.800749	0.284507	0.962539	0.0014419	34.7101	5.26868	31.1056
375.388	0.213815	5.30333	1285.61	10.5012	3.76306	1.49504	0.452773	0.00504531	0.213707	0.00120143	29.5719	7.2421	11.8657
4528.65	0.0870382	4.61282	763.416	3.42192	2.05426	1.3066	0.14378	0.0511197	0.282877	0.00149159	29.9251	5.34579	10.7185
774.158	2.52337	7.94962	5398.83	7557.94	3.29189	2.18082	0.0686586	0.122339	0.526173	0.00716582	39.7482	2.31294	8.44128
831.284	0.0274756	5.19094	2267.55	1018.31	4.1518	3.28835	0.000428734	0.00853836	0.427446	0.00380339	73.4358	3.15044	12.777
1.64235	14.0629	6.89067	1492.53	64.8685	4.33387	1.41214	0.00973056	0.0120709	0.800096	0.00905625	87.1861	8.94707	9.38153
344.757	0.348944	1939.07	664.355	16.8315	4.42815	5.00316	0.616081	0.00202525	0.00416133	0.00104457	17.1191	1.29298	14.7465
1229.75	0.0220911	245.592	276.519	10.5869	3.73461	1.74345	0.697562	0.0418207	1.46268e-05	0.00105038	23.2749	14.117	5.3285
301.61	0.161547	40.6779	744.521	6.61168	4.2699	4.37426	0.605721	0.0274726	0.00288232	0.00162068	4.05218	2.89072	15.5584
375.275	0.987547	9847.56	149.905	61.3781	4.85971	6.16604	0.319308	0.0495343	0.000306773	0.00222968	76.144	1.06941	15.1849
294.728	0.0976482	53.5094	459.661	15.5359	3.9941	3.82791	0.547774	0.16016	0.000315501	0.00356504	52.622	2.44507	6.52406
138.288	0.811099	15.0921	328.732	28.0995	4.49373	4.92104	0.00762953	0.127083	0.00023533	0.00998762	99.8817	1.45945	3.17216
782.455	2.7812	443.009	220.869	13.6389	4.46221	4.93541	0.101518	0.00112915	0.0024512	0.00994512	77.5079	3.26989	2.09128
1099.76	1.02523	5.26269	550.051	12.7833	2.88434	2.36201	0.119905	0.0127819	0.0971877	0.00139697	32.2062	1.82653	3.9339
1040.81	0.0141883	18.3099	1323.54	15.1654	2.93354	1.26536	0.592975	0.0814548	0.300922	0.00118871	55.1432	18.4936	10.8372
338.049	0.0253941	16.4711	2514.25	12.6268	5.44385	4.03839	0.662085	0.0517504	0.108	0.00161356	44.3363	1.84203	12.0706
510.709	1.58759	12.7169	336.987	11.1693	2.73569	2.99736	0.234675	0.0112294	0.0460347	0.00138853	97.3997	1.81238	4.61762
67.4024	0.198981	241.173	5926.27	4575.08	3.78283	2.62923	0.624792	0.0989994	0.969508	0.00149002	53.8731	10.3172	24.0183
107.033	2.28684	1310.96	9196.44	3576.63	2.24126	5.04937	0.516539	0.15987	0.98622	0.00165919	4.30992	1.24295	17.6173
379.561	0.135911	9976.68	1827.44	9.50953	3.92439	2.10742	0.833768	0.0230531	0.187006	0.00135113	59.2039	2.37642	31.3244
41.1044	0.312223	17.0358	2435.07	2399.34	2.23424	3.51887	0.297524	0.0655425	0.949316	0.00146926	71.7209	12.2852	12.7037
302.436	5.38733	3707.66	265.506	12.3839	2.4688	3.66064	0.468087	0.0697673	0.0174482	0.00193071	95.7887	1.19809	15.4938
107.822	0.378846	673.462	1606.83	16.198	1.90665	3.61976	0.663967	0.0180799	0.636279	0.00129348	97.4638	5.87311	20.3941
52.5357	0.157123	7.2981	2517.97	133.743	3.15462	5.59426	0.0309136	0.0588664	0.543363	0.00826392	31.1741	4.43354	8.46896
1243.09	10.8026	162.899	251.204	12.5622	3.11457	3.89947	0.0899024	0.0138667	0.0168497	0.00739315	67.881	5.00121	2.23282
4020.68	0.0541688	9.69957	515.518	15.2148	1.77504	2.37585	0.318531	0.0746118	0.260902	0.01	37.8032	3.8265	4.80478
784.161	0.964727	192.625	679.607	46.7152	5.23681	2.33261	0.127611	0.0229996	0.0313557	0.00999997	33.7424	24.7431	3.46131
2171.93	0.0788344	90.8663	4764.28	316.386	1.59018	2.50943	0.546186	0.261847	0.833467	0.0041015	18.4573	9.03206	19.7293
8135.91	2.93139	1705.81	3917.57	6922.54	4.68617	2.65338	0.338276	0.0272627	0.249793	0.00385946	73.3799	1.09091	15.5859
2686.17	2.5794	37.5558	108.043	23.8673	2.68707	3.76554	0.113947	0.00711181	2.68061e-05	0.00251637	46.0576	1.27664	4.65276
4941.98	0.758366	2367.79	97.9021	24.8268	3.33424	2.22915	0.36827	0.0629864	0.00436141	0.00262411	42.5619	1.11476	12.7738
4399.74	78.3841	69.932	77.9231	74.1533	4.39145	3.55809	0.00962881	0.00219882	0.00175154	0.00199949	23.8477	1.28005	3.60904
1061.81	0.0932021	1518.19	599.879	11.7817	3.54131	1.95379	0.650862	0.209489	4.9915e-05	0.00337332	99.8806	1.34935	13.7482
802.723	0.0459299	11.57	1143.46	9.90075	3.47189	3.36046	0.56025	0.0242936	0.108441	0.00121203	37.4604	2.021	10.8664
920.658	1.27185	283.091	3152.95	33.1227	4.63966	1.58094	0.453984	0.11524	0.218897	0.00166068	9.71603	11.0913	2.9987
829.66	1.43402	23.5599	8936.83	9.32668	2.40541	1.23443	0.373562	0.396376	0.687412	0.00268294	24.4077	4.29798	18.7245
73.6304	0.217569	365.451	3547.58	264.222	3.63401	3.22075	0.38925	0.0285301	0.698346	0.00253086	32.7307	8.83921	27.8
3293.38	0.0430523	5439.15	68.4442	43.8517	3.9526	5.20709	0.379094	0.0255369	0.00430828	0.00149451	83.7241	1.10486	13.8181
86.1153	1.64334	7.75393	1612.4	11.2823	4.25422	1.643	0.308	0.0957977	0.31257	0.00173426	78.6287	4.22841	8.53109
1027.93	0.326872	15.6664	3350.08	27.4734	3.788	3.22911	0.287953	0.206547	0.109762	0.00370029	6.87655	1.39831	5.74751
134.452	0.130833	3434.82	1475.76	8.33758	3.18817	5.56496	0.633043	0.216939	0.00448078	0.00959766	48.7355	1.33035	18.0021
89.8718	0.0170032	21.2691	8965.1	2048.86	4.45496	2.12101	0.105639	0.190889	0.88895	0.00503069	36.0664	20.9951	20.7559
73.928	0.0912654	362.596	7156.12	535.701	2.3209	4.63734	0.632257	0.244612	0.989882	0.00394366	18.2103	9.37393	23.0803
997.312	0.114852	430.21	8075.98	938.969	3.67631	2.20708	0.650551	0.132865	0.711232	0.0055343	2.57073	2.61206	31.7818
325.534	2.48309	15.6043	285.974	6.10361	2.10382	2.84099	0.260133	0.0273631	0.013364	0.00362495	99.9867	1.63386	6.1369
312.382	0.0346551	1.65307	568.299	10.9772	4.85389	5.46387	0.205183	0.0866448	0.0021698	0.00106153	24.5981	3.52071	5.51781
2378.43	0.460442	49.9956	77.9685	83.4865	4.82863	7.19051	0.00158568	0.0145077	0.00165532	0.00247644	98.166	1.23967	3.70165
59.9591	0.0976667	11.5271	1261.05	6.95887	4.38273	6.46311	0.384752	0.149834	0.00236224	0.00240465	97.9352	1.77208	7.62889
1201.14	0.0133972	39.5517	317.813	13.2071	3.39942	4.73273	0.612475	0.0831785	0.00466717	0.00209262	75.1302	1.68744	6.97489
230.656	0.248292	14.5448	401.566	24.3185	2.86273	9.86096	0.026143	0.00724169	0.00625937	0.0062513	65.077	1.24949	3.97829
8962.68	0.180879	136.277	92.6845	64.1301	5.22251	9.54399	0.000123992	0.00232345	0.000203835	0.010001	99.6664	1.34333	2.82261
2185.32	1.37382	91.1642	158.028	88.6652	5.27967	9.86834	0.000610461	0.000485722	0.0185823	0.00103969	99.9546	4.79587	2.3008
252.301	0.736223	6.31751	980.72	15.4747	1.76769	8.06185	0.00129165	0.0417392	0.190701	0.00110426	25.0415	2.01993	3.72582
241.181	0.0321047	18.738	1774.38	10.9179	2.88	7.64336	0.461062	0.0354437	0.256623	0.00161302	46.5795	4.39731	13.7816
465.045	0.176727	15.6349	932.521	220.557	4.61098	9.93101	0.000681089	0.0309011	0.0728958	0.00279055	99.2218	1.88345	4.45917
1392.78	0.0102624	2.0935	7714.17	942.455	3.11741	5.53272	0.000493099	0.121907	0.665636	0.00194987	95.2116	1.76495	8.39678
14.2946	0.0801185	60.7084	2610.63	87.7608	2.30911	9.79138	0.223025	0.0276331	0.880159	0.00190978	61.509	7.54569	21.1656
15.5096	0.0239392	4.79481	2190.05	18.7933	4.63827	6.12407	0.0393029	0.118914	0.618911	0.0099911	29.1041	16.3097	9.34307
74.4284	0.0115872	4.97419	9867.16	1045.39	2.30952	9.95319	0.0153343	0.276152	0.983115	0.00811408	66.8311	6.20811	10.9286
123.67	0.230663	8.07181	1760.92	40.5798	4.0171	9.62311	0.00574857	0.0213397	0.121772	0.00128974	91.2447	1.59812	3.94978
7.63003	0.0473592	20.7911	8769.62	351.617	3.51115	7.55575	0.050129	0.298707	0.988433	0.0038797	81.6672	9.23538	19.0962
2060.44	4.51631	15.4232	333.78	14.3293	1.82981	5.6311	0.0026502	0.25006	0.000337795	0.00153338	99.9976	1.3848	3.30877
927.999	6.50985	74.3718	127.962	60.6387	4.95432	9.37247	0.00015617	0.0230175	0.00275902	0.00179143	25.6486	2.36894	2.12965
331.33	0.0182558	13.2141	992.001	8.48542	4.58301	6.69501	0.636612	0.123508	0.0001574	0.00121262	33.034	2.91188	13.4516
1949.89	0.044553	15.1669	192.991	32.3881	3.3897	9.99806	0.0073144	0.00352394	1.72809e-05	0.00174009	99.9889	1.26944	3.07186
3094.66	0.327349	19.4645	173.457	15.9551	2.69446	9.42425	0.000301929	0.0216891	1.22692e-05	0.00107724	65.4307	1.75968	1.78631
991.389	0.132262	18.7347	1013.43	19.2119	2.28913	9.84672	0.139253	0.252665	0.000251211	0.00999655	20.2712	1.30987	3.98715
104.114	0.932262	9.09489	334.633	7.0744	1.66953	6.44666	0.0446786	0.186525	0.00133847	0.00300827	96.7287	1.53228	4.34719
98.6508	0.850079	11.1835	9841.91	33.9097	3.03514	9.95011	0.000184287	0.270065	0.190558	0.00116739	46.4251	1.4384	3.72073
1988.24	0.116445	6.74335	1965.72	2682.55	2.3286	9.81447	0.0390343	0.159837	0.400141	0.0020899	46.315	2.53312	5.17729
143.582	0.0698282	6.72998	275.46	25.7299	5.31215	6.25967	0.00119893	0.00219169	0.0125129	0.00924396	43.1984	9.98254	1.77735
9869.53	0.0425366	62.1431	120.289	120.427	4.91493	6.24262	0.00783995	0.0338668	0.0147225	0.00997784	35.661	1.24153	4.37437
6379.83	0.808397	27.3685	337.904	26.4686	1.9251	7.1242	0.000645151	0.153331	0.0434121	0.00892516	98.271	1.80066	2.71422
106.774	0.0928389	2.76806	1998.24	12.2618	8.87693	2.49258	0.176167	0.118189	0.0412527	0.000907809	83.9318	2.10229	8.78965
274.249	0.761357	12.8815	286.851	13.7822	2.92309	5.80332	0.172356	0.0213171	1.41868e-05	0.00118419	32.5211	1.49557	4.60838
2704.37	0.541057	1157.6	141.941	56.6103	3.84894	6.41374	0.272815	0.0550215	0.00121245	0.00265315	3.42895	1.08504	11.1614
9600.05	1.69255	191.734	36.6745	106.328	4.53224	7.0398	0.0336163	0.00977384	7.08707e-05	0.00106525	19.0596	1.23248	5.2643
53.5487	1.41682	207.308	141.616	23.288	2.72258	9.98867	0.202182	0.00324272	0.000173999	0.00187322	99.9933	1.11125	8.99042
9067.51	0.0255403	1021.15	39.1458	8.67341	1.45183	6.31415	0.449161	0.0432134	0.000959188	0.00419637	34.4011	24.9972	7.11401
2470.13	0.0253625	500.285	156.226	33.2127	4.77646	8.36429	0.425979	0.0327953	3.22465e-05	0.00534059	4.50123	1.21051	10.0285
395.753	0.0795456	29.8703	419.743	22.063	4.27025	9.98844	0.355561	0.0259327	0.00119277	0.00488633	10.4672	1.43393	6.44878
757.361	0.135883	355.689	325.55	13.0789	2.12222	7.49847	0.467508	0.0105709	0.00112667	0.00672591	27.2102	1.24523	11.2446
5059.84	0.222984	7074.11	33.4359	53.2771	3.06104	4.92042	0.254409	1.10388e-05	0.0006374	0.00890433	84.1107	1.03348	14.0295
137.872	0.722593	34.9424	224.346	10.2485	1.71046	7.8711	0.196341	0.0894308	0.00013099	0.00330741	98.7655	1.25719	6.5357
888.307	0.0568977	14.9177	234.613	41.5392	4.11678	7.96399	0.00392168	0.049862	0.000200554	0.00833607	89.4336	1.41673	2.72848
25.8423	0.360931	49.6743	323.751	17.6875	3.9226	8.89821	0.211936	0.00904241	0.00487905	0.00785446	99.3691	1.28377	6.62946
535.522	1.58721	6237.67	171.62	21.5973	4.34053	8.86795	0.154852	0.00164217	0.000436375	0.00458912	94.9621	5.17294	3.84019
297.448	0.0168387	4719.88	1027.88	21.2416	5.50197	6.79692	0.642215	0.00162301	0.00100917	0.00957783	64.0334	1.25852	15.948
236.024	0.137239	2561.47	236.171	22.2676	5.22725	6.31785	0.475954	3.77079e-05	0.00668007	0.00171347	34.3447	9.46648	5.35416
51.6611	0.616119	7.14372	6642.33	24.5552	5.06281	7.77923	0.00369687	0.222348	0.257084	0.00138388	12.6214	1.54697	4.81104
3286.49	0.0750929	6.3256	547.341	15.6028	2.01541	9.72704	0.00879234	0.0225283	0.0842937	0.00180533	22.0393	1.506	3.3243
759.742	0.0304256	9979.53	7258.8	3041.86	1.68365	8.32894	0.767811	0.206363	0.978282	0.00338077	48.0622	2.42185	31.1884
47.1585	0.0387734	35.125	1455.9	13.8821	4.71213	8.05604	0.574653	0.0268979	0.311751	0.00163204	29.8443	15.3442	10.9319
344.492	0.074599	9352.13	2961.9	26.2016	3.90435	5.65176	0.77183	0.0390746	0.2572	0.00237784	20.5163	2.03901	23.089
1837	0.0126378	31.0202	505.255	8.80801	2.2106	9.63117	0.57094	0.0103394	0.0411697	0.00108552	90.7697	1.62337	7.70685
39.0617	8.13514	21.118	184.463	12.233	1.53258	7.05529	0.0552315	0.0160145	0.0410486	0.00115443	96.6516	1.32723	4.95297
420.316	0.0201978	16.6511	3214.3	38.0661	4.80369	5.54012	0.492678	0.102947	0.176282	0.00163362	75.9278	2.12754	8.52795
282.667	1.74801	21.7554	222.698	34.6418	3.84503	8.25954	0.00317636	0.0127829	0.00729116	0.000971638	99.985	1.61164	2.87232
