V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17
7728.08	6341.4	216.051	38.5885	110.655	7.21964	1.61777	0.0543414	0.0242365	0.000140137	0.00314652	7.84391	1.28119	5.47736	0.0094693	0.0063296	13
9825.12	7099.21	236.611	35.5085	125.753	7.70621	1.5801	0.0476823	0.000417943	0.00130607	0.00216888	11.6302	1.21989	5.80817	0.011317	0.0069763	13
9799.44	6802.89	245.497	25.0349	127.554	7.71337	1.59796	0.046032	0.0269997	0.000184998	0.00260103	9.61818	1.20692	5.80639	0.010361	0.0073446	13
8787.18	5496.72	223.698	30.9741	131.143	7.82092	1.62807	0.0450863	5.14099e-05	0.00111704	0.00176619	28.1865	1.18449	5.89787	0.010259	0.0069411	13
8637.44	6023.25	209.506	32.8209	109.48	7.7296	1.61065	0.0492516	0.00538591	0.000223125	0.00149594	14.6769	1.25739	5.46871	0.0091954	0.0062173	13
9323.1	9986.27	224.524	21.1207	125.613	7.73047	1.59195	0.0434909	0.00821766	0.000472141	0.00215414	31.5838	1.19417	5.79053	0.010434	0.0072787	13
9969.74	8576.32	228.94	27.1223	124.276	7.93152	1.60879	0.0405356	0.0312447	0.000184556	0.00164876	75.2203	1.18879	5.755	0.011003	0.0074796	13
9587.38	7291.13	226.642	26.5461	122.893	7.96543	1.58073	0.0440698	0.0405853	0.000174288	0.0018315	15.9566	1.20221	5.70166	0.010628	0.0069672	13
9967.14	6852.77	202.37	44.6837	101.443	7.35056	1.64126	0.0580749	0.0172861	0.00034955	0.00209017	1.68143	1.3485	5.14087	0.0073147	0.0050105	13
9884.39	7411.98	232.599	25.525	122.914	7.79495	1.5914	0.0426253	0.0045695	0.000147487	0.00205411	26.4798	1.20914	5.7267	0.0095888	0.0072976	13
9658.03	9975.59	231.223	24.6759	126.095	8.09782	1.54372	0.0407309	0.00393429	0.000167719	0.00220001	34.4744	1.20495	5.67811	0.011093	0.0072428	13
9553.27	9423.32	232.947	46.1341	117.956	7.40272	1.58749	0.0449876	0.147128	0.000393036	0.00301658	18.9732	1.23853	5.63363	0.01109	0.0073599	13
9653.26	4972	230.221	21.3623	127.571	7.93692	1.64564	0.0415125	0.0126941	0.000215171	0.00160506	25.5137	1.2086	5.73448	0.0086396	0.0072898	13
8960.88	8229.94	232.853	43.8628	163.543	9.90088	1.56732	0.0275568	0.174806	0.000167905	0.00182505	30.9918	1.1557	5.48024	0.014874	0.0079616	13
8856.76	7796.36	282.29	42.3337	184.441	9.86738	1.61303	0.0327889	0.229848	0.000189673	0.00169469	30.1252	1.12601	6.08063	0.014208	0.0091245	13
9622.58	6454.64	236.585	26.0407	126.918	7.71958	1.57719	0.0438007	0.0045515	0.000207506	0.00226136	43.3184	1.16143	5.97998	0.011331	0.0078377	13
9708.26	5515.5	230.917	37.1603	128.713	8.1703	1.55027	0.0404843	0.128663	0.000181245	0.00190428	58.6468	1.16877	5.8257	0.011922	0.0076771	13
9725.9	7065.35	212.172	38.4716	100.356	7.47729	1.65739	0.0520367	0.00135903	0.000140384	0.00164662	3.80685	1.34107	5.14278	0.0082975	0.005378	13
8612.23	8017.57	220.313	24.1989	127.898	8.02508	1.58643	0.0436533	9.39516e-05	0.000153971	0.00196216	20.2052	1.20171	5.74081	0.0085007	0.00702	13
9515.16	6027.16	242.248	30.9259	128.88	7.62105	1.62909	0.0436441	0.0166454	0.000187111	0.00277368	13.6754	1.19811	5.78677	0.011211	0.0073931	13
9128.33	9235.88	244.306	34.2573	133.852	7.96921	1.5809	0.0430243	0.17819	0.000145483	0.00239436	32.6806	1.16967	5.94824	0.011969	0.0079934	13
9533.64	7819.35	238.368	39.0248	137.862	8.10435	1.59609	0.0399814	0.20582	0.000171587	0.00199566	48.9616	1.12544	6.05446	0.014696	0.0085941	13
9915	9803.17	246.749	22.589	133.891	8.05078	1.5798	0.0401751	0.000443839	0.000135926	0.00218363	67.4129	1.16936	5.91645	0.011957	0.0080628	13
7967.36	3760.19	211.209	35.3548	119.145	7.1027	1.6734	0.0465655	0.0603245	0.000154024	0.0044332	7.00027	1.26561	5.39714	0.0084515	0.0060589	13
9149.48	9896.69	234.075	27.5753	112.947	7.68009	1.59485	0.0517759	0.00339793	0.000143216	0.00187566	8.5635	1.27356	5.58368	0.010621	0.0069324	13
9986.97	8534.38	243.763	21.5451	129.558	8.1555	1.56107	0.043151	0.00133042	0.000210304	0.00170902	30.6292	1.17628	5.93108	0.011352	0.0077559	13
9999.99	9568.56	231.694	23.7519	126.961	7.87042	1.55975	0.0439749	0.0105339	0.000510605	0.00193206	21.575	1.17137	5.94403	0.010555	0.0074046	13
4317.94	8605.43	144.956	76.5579	99.915	7.44139	1.65733	0.0790939	0.0110485	0.00140368	0.00181893	4.91808	1.37668	5.05439	0.0046194	0.0035171	13
9885.1	9840.34	220.796	19.1646	129.902	7.90857	1.58941	0.0420642	0.0154768	0.000735392	0.00199539	12.9933	1.19614	5.75327	0.0098907	0.0069572	13
9544.45	9996.27	232.388	24.7245	116.426	7.76233	1.59072	0.0499135	0.0134005	0.000242704	0.00159232	11.8223	1.22776	5.75248	0.010336	0.0070739	13
9659.57	9612.23	228.975	28.4279	113.642	7.84056	1.63597	0.0470383	0.0156274	0.000140572	0.00132237	14.3995	1.22987	5.59469	0.012796	0.0072278	13
8476.64	7208.77	246.655	34.2905	169.98	9.63774	1.58345	0.0320272	0.0789724	0.000294824	0.00175275	59.605	1.13118	5.85567	0.01472	0.0084546	13
9852.86	7413.85	209.312	44.9978	119.6	7.66672	1.65567	0.0477485	0.0432492	0.00177167	0.00159946	5.50754	1.27925	5.44059	0.0068091	0.005337	13
9062.1	6491.01	274.254	40.8492	187.39	9.82536	1.63907	0.0301306	0.134066	0.000145229	0.00189368	20.1036	1.1152	5.99446	0.014749	0.0093301	13
9385.55	9796.26	240.829	30.8822	137.812	7.90249	1.58855	0.0406692	0.0609301	0.000186245	0.00282391	22.7933	1.15366	5.95537	0.011899	0.0078747	13
9745.2	9990.12	232.187	27.3267	132.795	7.63764	1.60049	0.0396288	0.0267831	0.000263665	0.0034928	14.0849	1.18702	5.7388	0.010584	0.0071286	13
6951.95	9131.73	248.221	31.2306	156.424	9.84202	1.61251	0.0376375	0.000491737	0.000320549	0.00164363	17.167	1.28646	5.35819	0.010055	0.0064763	13
7649.7	6755.48	228.396	27.5252	138.276	7.92021	1.59133	0.0456589	0.0498048	0.000211092	0.00304367	18.4138	1.15723	5.93614	0.012436	0.0075222	13
9774.48	7345.25	236.389	25.3197	129.626	7.864	1.60937	0.0405937	0.0247512	0.000158179	0.00204616	70.6591	1.16922	5.87127	0.011989	0.007847	13
6947.08	6444.33	213.748	44.1382	137.391	7.69717	1.57821	0.0461397	0.14237	0.000161723	0.00420288	15.8049	1.15256	5.92283	0.011734	0.0075098	13
9474.22	9754.03	233.797	27.5328	120.393	8.02228	1.60622	0.0465574	0.0224935	0.000143568	0.00158409	10.4019	1.23837	5.62118	0.010317	0.006846	13
9553.22	3991.87	225.279	40.9825	103.823	7.53688	1.63531	0.0516242	0.0344653	7.9963e-05	0.00174149	5.52517	1.32935	5.2934	0.0089247	0.0060686	13
9907.64	5672.58	223.906	26.2427	112.397	7.71613	1.54069	0.0474395	0.00146782	0.0001529	0.00197702	12.7593	1.23324	5.62797	0.010135	0.0068066	13
9742.36	7908.4	230.146	22.5468	124.909	7.88176	1.66354	0.0408673	0.0080904	0.000130655	0.00155356	30.3897	1.22397	5.65844	0.0080841	0.0072899	13
9957.03	9077.88	216.882	26.1651	114.582	7.69997	1.55342	0.0442026	0.00350398	0.000153312	0.00236242	9.88176	1.24239	5.49171	0.0087355	0.0063346	13
7934.13	5010.72	215.077	41.4762	123.459	7.80167	1.58929	0.0459171	0.0662912	0.000784438	0.00217837	42.3651	1.22832	5.65741	0.0097998	0.0068345	13
9452.74	9109.93	246.712	21.3657	137.853	7.77722	1.61308	0.0442961	0.0929438	0.000492659	0.00250672	15.9812	1.16428	6.04501	0.011525	0.0078382	13
9933.58	2854.28	226.434	26.597	112.233	7.51625	1.61473	0.0488728	0.000456553	0.000152165	0.0018582	8.67477	1.24931	5.60373	0.0092874	0.0066746	13
9883.24	9711.93	254.241	31.2803	133.85	8.13084	1.58913	0.0413729	0.106352	0.0001646	0.00217452	21.4963	1.19166	5.83926	0.012373	0.0079195	13
9511.96	6189.15	247.365	24.8794	132.457	8.13132	1.60625	0.0431139	0.0284239	0.000149815	0.00200286	13.7326	1.20925	5.77579	0.010435	0.0074019	13
9961.83	2149.74	207.195	41.7425	129.302	7.7428	1.58777	0.0429378	1.95463e-05	0.00281211	0.00184905	18.5813	1.23876	5.66163	0.0080757	0.005804	13
9086.54	7285.72	234.662	22.9595	129.511	8.00981	1.58912	0.0449055	0.00493572	0.000162284	0.00194252	18.5855	1.17856	5.87347	0.011234	0.0073943	13
9429.7	6747.15	262.839	23.1415	163.082	9.61616	1.57592	0.0327856	0.0748649	9.72278e-05	0.00161694	33.04	1.17087	5.78091	0.012255	0.0079197	13
9272.18	6407.03	235.731	49.0948	141.035	8.00132	1.5928	0.0384647	0.164977	0.000242065	0.00284252	26.4201	1.13462	5.95553	0.013675	0.008349	13
7617.27	9987.07	231.674	34.0999	130.468	8.06196	1.58318	0.0490557	0.0512485	0.000197256	0.00203229	22.5052	1.18227	5.92939	0.010752	0.0073713	13
9891.51	9826.85	235.282	31.2347	120.685	7.87612	1.59837	0.0431035	0.0250925	0.000130904	0.00183051	23.1928	1.21546	5.67673	0.011466	0.007332	13
9713.74	7526.31	232.873	29.7494	131.48	7.6347	1.58427	0.0420516	0.0133484	0.000691334	0.00276397	31.972	1.14962	5.96065	0.013515	0.0078034	13
9535.53	9924.7	230.389	23.1626	125.79	7.94241	1.59637	0.0433887	0.052494	0.000166755	0.00175754	25.3322	1.19053	5.80673	0.01044	0.0073639	13
9812.1	9488.94	241.11	31.7796	132.391	8.06105	1.56799	0.0401058	0.134838	0.000205086	0.00214172	85.4431	1.17096	5.89585	0.011711	0.0079876	13
9682.49	6167.63	253.306	27.8194	144.366	8.09422	1.56277	0.039077	0.0276233	0.000307985	0.00306983	40.2112	1.13803	6.03431	0.014204	0.0084509	13
9508.67	5810.97	277.831	53.7536	175.047	9.76197	1.58582	0.0323872	0.243533	0.000136126	0.00183819	21.2889	1.11773	5.96949	0.017543	0.0095545	13
5607.76	9681.13	182.423	36.9978	117.006	7.55311	1.67048	0.0546993	0.000589789	0.00076756	0.00202679	22.3517	1.2765	5.45727	0.007258	0.0056372	13
9994.28	6160.57	244.253	23.8546	132.434	7.86745	1.59268	0.0422736	0.147872	0.000151012	0.00228997	20.9912	1.16559	5.95013	0.012124	0.0079623	13
9629.33	8783.83	194.43	31.1603	109.367	7.79917	1.51689	0.0400038	0.00432466	0.000134929	0.00256035	12.5652	1.26146	5.20798	0.0077986	0.0055178	13
7303.3	5490.81	210.371	36.2171	122.963	7.87186	1.59635	0.0495977	0.0119535	0.0011076	0.00183009	43.9245	1.23693	5.67061	0.010629	0.0067464	13
9663.02	7237.15	221.955	27.5734	122.708	7.99023	1.57741	0.0426293	0.00302149	0.000188294	0.00177941	19.9007	1.19536	5.68888	0.010303	0.0068928	13
8024.18	6128.3	205.078	33.8208	114.701	7.82219	1.66098	0.0495289	0.0197734	0.000128026	0.00145368	9.25619	1.25661	5.44414	0.0075842	0.0058449	13
8065.11	3405.16	214.45	26.9916	123.089	7.80974	1.61821	0.0453313	1.6126e-05	0.000130631	0.00226904	15.2183	1.22941	5.56704	0.0091714	0.006459	13
9614.92	2625.05	241.967	29.9161	123.288	8.14407	1.50029	0.0474214	2.20916e-05	0.000149415	0.00232593	9.79463	1.22426	5.73073	0.010281	0.0070752	13
8484.46	9874.51	205.924	39.7058	115.001	7.80852	1.57005	0.0447323	0.00294472	0.000768577	0.0021808	17.2404	1.28068	5.3509	0.008212	0.0058033	13
9134.1	4178.11	229.028	32.2463	124.017	7.74817	1.64855	0.0437526	0.0295296	0.000154401	0.00190592	19.5571	1.20501	5.71358	0.010432	0.0071078	13
9708.39	7946.29	250.848	32.8122	138.595	7.66883	1.60265	0.0395727	0.150379	0.000295498	0.00438692	14.7078	1.19874	5.75447	0.012045	0.0076707	13
9992.13	6508.88	248.667	20.065	143.364	7.76454	1.63604	0.0384576	0.00285863	0.00053206	0.0031153	23.7887	1.15944	5.93994	0.012316	0.0079727	13
2410.09	1.10738	2561.49	28.0495	113.635	3.55803	7.00331	0.154551	0.000152853	0.000302097	0.00998284	33.3223	1.0153	11.9118	0.017495	0.010194	14
2552.24	0.976946	2460.87	33.4172	109.72	3.55801	6.91448	0.158309	0.000812893	0.000195516	0.00995205	28.6238	1.02267	11.8004	0.015896	0.010091	14
1761.35	0.943125	1681.12	80.3467	95.1709	3.53044	6.7018	0.19144	0.0164112	0.00314533	0.00990089	13.6869	1.04533	11.6989	0.011407	0.0066634	14
2446.03	1.02853	2510.64	28.9714	112.724	3.56912	7.0119	0.154975	0.000141832	9.23134e-05	0.0100002	33.97	1.02013	11.8468	0.016217	0.010227	14
2574.73	0.951235	2651.99	24.6743	114.232	3.5591	7.1018	0.15476	4.73888e-05	0.000406863	0.00998277	34.4677	1.01242	12.0553	0.017206	0.010182	14
2533.11	0.992988	2177.49	35.7608	102.991	3.58512	6.89067	0.174596	0.000245002	0.00145145	0.00645123	19.1437	1.04223	11.6651	0.013531	0.0085322	14
2958.18	0.938079	2901.49	21.3531	116.47	3.55713	7.0906	0.150057	6.25801e-05	0.000167134	0.00998304	37.2829	1.00475	12.1469	0.018543	0.010988	14
2525.07	0.925546	2803.52	38.7006	115.419	3.55443	7.23478	0.147835	0.0188399	0.000241803	0.0099883	65.8968	1.00886	12.114	0.017066	0.010789	14
2276.52	0.970307	2734.42	36.7981	113.37	3.55763	7.11391	0.149877	0.014193	0.00043163	0.0100009	83.7619	1.01419	12.0957	0.016647	0.01032	14
2366.47	0.968395	2978.59	27.4658	114.326	3.55131	7.18049	0.149046	0.000134697	0.000168799	0.00998873	84.9022	1.00564	12.2838	0.018207	0.010656	14
2238.76	0.992472	2303.53	30.7399	102.506	3.48173	6.90315	0.167044	0.000471752	0.00039602	0.00973064	26.9926	1.02815	11.8175	0.015072	0.009194	14
2479.06	0.984408	2590.59	25.6466	111.962	3.56086	7.01467	0.156015	8.11346e-05	0.00011529	0.00996501	33.9206	1.02088	11.9617	0.015397	0.010168	14
2628.67	0.966013	2570.12	25.7022	111.161	3.53841	7.00901	0.156094	7.5305e-05	0.000253445	0.00985014	31.522	1.0174	11.9146	0.016915	0.010213	14
2313.45	0.979912	2412.88	25.7022	105.578	3.51431	6.90314	0.160361	0.00117448	0.000148579	0.00994453	35.4177	1.01794	11.895	0.017062	0.0098058	14
2569.1	1.00279	2726.74	22.8978	115.153	3.55575	7.14668	0.152522	7.28161e-05	0.000146821	0.0099483	35.5214	1.00964	12.0901	0.017686	0.010513	14
2607.08	0.938177	2399.52	31.503	115.256	3.56566	7.01541	0.152309	0.00106718	0.00113317	0.00999975	36.2352	1.01596	11.898	0.016162	0.0096217	14
2269.74	0.921638	2596.35	33.9719	113.392	3.58849	7.0403	0.151323	7.79376e-05	0.000639632	0.0100006	73.99	1.02171	12.0019	0.014969	0.0099805	14
2434.79	0.972953	2217.22	32.8738	105.216	3.49094	6.82218	0.167852	3.63819e-05	0.0013385	0.00994455	21.3928	1.03108	11.7581	0.014932	0.0088027	14
2603.89	0.916715	3026.3	21.3693	116.489	3.54665	7.20314	0.14783	0.00012691	0.000193673	0.00998892	87.1437	1.01094	12.2262	0.017723	0.010905	14
1958.27	1.06634	2540.71	36.7568	109.709	3.56408	6.99707	0.173336	0.000117788	0.00191024	0.00955899	25.0227	1.02888	12.1362	0.015207	0.0083301	14
2551.19	0.914109	2403.17	28.4939	104.368	3.49253	6.84809	0.161429	0.00146022	0.000102097	0.0099972	31.5208	1.02603	11.8105	0.015305	0.0098164	14
2576.8	1.00331	2642.15	25.0012	113.352	3.52203	7.10787	0.150847	0.00180371	0.000167762	0.00999434	43.2476	1.0144	11.981	0.016623	0.010467	14
2434.35	0.965863	2841.85	22.6169	114.44	3.56843	7.07533	0.1498	7.89912e-05	8.05203e-05	0.010001	78.1627	1.01673	12.0703	0.016849	0.010758	14
1610.6	1.03861	1527.67	75.1549	89.4892	3.49404	6.5916	0.19302	0.00153339	0.00237815	0.00987751	13.2884	1.05153	11.4695	0.012185	0.0067824	14
2351.74	1.05443	2460.5	29.7861	110.883	3.55707	6.93788	0.160192	0.00011731	0.000424182	0.00999803	29.4656	1.02852	11.7697	0.015779	0.0099039	14
2103.67	0.882791	1857.63	38.8034	95.5439	3.44592	6.8751	0.171041	0.000118248	0.00114325	0.00914633	25.7197	1.02728	11.672	0.014995	0.0082827	14
2238.84	1.05483	2638.31	29.8312	110.485	3.58073	6.86542	0.159645	0.000120952	0.000356238	0.00998927	38.1304	1.02573	11.9884	0.014649	0.0098376	14
2637.1	0.948416	2488.07	27.513	112.73	3.5645	7.02558	0.15319	0.000155702	7.99131e-05	0.00999593	32.5252	1.02299	11.8335	0.014929	0.010373	14
2879.15	0.92739	2637.35	26.3743	112.963	3.54563	7.02444	0.152759	0.000120299	0.000174004	0.00985418	31.0608	1.01573	11.9515	0.016418	0.010536	14
2316.08	1.04847	2463.75	34.4315	107.12	3.48963	6.99122	0.161223	7.87425e-05	0.000717177	0.00979622	28.401	1.01054	12.074	0.017129	0.0095067	14
2718.98	0.968319	2731.94	25.4469	115.623	3.56058	7.10213	0.150632	9.51842e-05	0.000136401	0.00999689	35.8376	1.01139	12.0914	0.016588	0.010613	14
1919.88	1.10408	1865.7	41.6084	101.805	3.56357	6.48659	0.173986	0.00326262	0.00206826	0.00997545	20.5531	1.03834	11.7005	0.01352	0.0077901	14
2362.21	1.11489	2576.38	28.6777	113.097	3.55243	6.98633	0.155778	0.00016127	0.000301847	0.00995053	35.5464	1.02313	11.8566	0.016467	0.0102	14
2273.04	1.01991	2209.97	29.4394	104.644	3.51975	6.83957	0.159638	0.00484821	0.000303289	0.00997408	30.7142	1.01815	11.8024	0.015253	0.0096305	14
2723.79	0.924648	3057.74	24.1062	114.834	3.5605	7.11374	0.153116	5.35459e-05	0.000145073	0.00997279	41.8071	1.00264	12.3303	0.0185	0.010826	14
2243.29	0.865435	2600.49	31.2241	106.767	3.52422	7.08708	0.153658	0.000157497	0.000155475	0.00998767	77.7502	1.00985	12.0567	0.017815	0.010162	14
2256.11	0.886518	2367.78	28.8546	95.1947	3.37975	6.83871	0.169211	0.00954405	5.67021e-05	0.00993974	37.5103	1.02534	11.9523	0.015132	0.0092349	14
1949.51	1.03013	1917.28	68.0165	109.272	3.58375	6.83501	0.169634	0.00653797	0.00315521	0.00988937	23.0068	1.03164	11.7078	0.014276	0.0076495	14
2667.79	1.01998	2510.59	22.1434	115.054	3.5604	7.0497	0.152318	0.000105348	0.000294432	0.00996733	30.5386	1.01539	11.8476	0.017437	0.010446	14
2340.46	1.04485	2473.28	33.093	110.286	3.55183	7.00332	0.160359	0.000842143	0.000232641	0.00998292	28.2608	1.0268	11.7842	0.015641	0.0099741	14
2475.67	1.09064	2752.12	25.9266	115.126	3.55103	7.06829	0.15284	0.000147123	0.000172966	0.0099882	38.3201	1.01614	12.0368	0.016443	0.010429	14
2428.72	0.906096	2975.84	23.9342	116.887	3.58118	7.28143	0.146486	8.65287e-05	0.000178726	0.0099416	86.7553	1.00036	12.3686	0.018487	0.010854	14
2477.27	1.01837	2528.57	25.16	112.68	3.56273	7.01125	0.155188	6.42105e-05	0.000105078	0.00992564	33.4834	1.02166	11.8796	0.015912	0.010206	14
2477.14	0.899106	2532.63	25.2745	108.954	3.5674	7.10445	0.15425	6.81707e-05	0.00030285	0.00834966	55.9305	1.01655	11.9455	0.016859	0.010099	14
2318.14	0.902802	2836.28	30.7541	109.575	3.51389	7.15049	0.151777	0.000101227	0.000166853	0.00997504	92.0635	1.01214	12.1744	0.016811	0.010402	14
2680.98	0.872688	2790.02	29.0345	115.056	3.54728	7.16678	0.146208	0.000150532	0.000251045	0.0099937	81.0878	1.00922	12.1	0.017466	0.010754	14
2241.48	0.999997	2324.28	30.0585	101.604	3.48128	6.7945	0.165843	0.00121839	6.49763e-05	0.0099862	30.6218	1.03117	11.8049	0.014075	0.0094229	14
1972	1.12924	1787.76	60.9896	103.127	3.54089	6.76562	0.176569	0.0333648	0.00215526	0.00985852	14.208	1.03649	11.5607	0.014118	0.0076029	14
2135.66	1.01083	2136.12	38.4541	101.153	3.5085	6.73617	0.169844	0.0017342	0.000666212	0.00988995	25.1523	1.02998	11.7418	0.014653	0.0086892	14
2588.31	0.886069	2558.99	26.8532	108.511	3.50214	7.05574	0.157126	5.07112e-05	0.000357956	0.0099878	33.0062	1.01661	12.0838	0.015125	0.0099988	14
2849.08	1.06669	2856.64	30.9606	116.613	3.55447	7.23663	0.147832	3.88018e-05	0.000143622	0.00872417	33.6226	0.999606	12.2231	0.018421	0.011117	14
2271.38	0.954617	2735.93	25.0867	111.388	3.53181	7.16859	0.149855	3.70411e-05	0.000143383	0.00999464	81.6405	1.00683	12.1484	0.01847	0.010494	14
2637.79	0.96566	2566.94	25.8851	111.556	3.54744	6.97113	0.156842	0.00013692	0.000164405	0.00998474	32.6164	1.02575	11.7863	0.016237	0.010432	14
2392.01	1.07786	2543	28.3941	110.719	3.54752	6.89311	0.157649	0.000738557	0.000348329	0.00981574	34.4613	1.02253	11.9031	0.016059	0.009927	14
2360.44	0.950645	2783.29	25.3435	114.086	3.55818	7.13915	0.150553	4.82742e-05	0.000397185	0.00995099	73.3519	1.0124	12.1064	0.017828	0.010398	14
2503.64	1.01638	2452.88	32.2111	110.76	3.55883	6.98616	0.157624	9.93108e-05	0.000138213	0.00993612	27.0909	1.01548	11.8514	0.017109	0.010095	14
2320.38	0.846117	2316.3	33.4931	98.8604	3.46094	6.79103	0.167695	0.00254101	0.000393514	0.0099997	37.4147	1.03285	11.7562	0.014653	0.0093084	14
2583.59	0.883351	2712.7	23.9368	110.713	3.53188	7.08234	0.156411	0.000159974	0.000148037	0.0099996	41.9195	1.01805	12.0043	0.016888	0.010318	14
2420.7	0.967629	2667.13	34.3924	112.244	3.55584	7.11903	0.15421	0.0116306	0.000156098	0.00995489	39.4912	1.01151	12.0989	0.016235	0.010267	14
2388.29	1.11469	2430.28	27.7575	109.266	3.55265	6.97307	0.159857	7.1065e-05	0.000252843	0.0086136	30.3345	1.02671	11.77	0.016111	0.009929	14
2250.76	0.881753	2151.16	35.0094	94.6059	3.41784	6.72797	0.175973	0.000239025	0.000728454	0.00998552	23.7404	1.02165	11.8975	0.016099	0.0086305	14
2873.17	0.984469	2853.44	30.0881	117.247	3.56802	7.08262	0.151098	0.00102633	0.000234708	0.00996072	33.7218	1.01187	12.0571	0.01715	0.010808	14
2506.95	0.823239	2778.64	26.6788	107.157	3.48564	6.99589	0.154675	0.00029417	0.000451039	0.0099997	96.9081	1.01888	12.0765	0.017051	0.010261	14
1854.01	1.10435	1682.02	45.023	94.1906	3.51068	6.47707	0.182894	0.000571918	0.00141166	0.00985872	15.2444	1.04579	11.482	0.013081	0.0074717	14
2246.31	0.891011	2450.94	32.6536	100.17	3.44332	6.80372	0.157941	3.66784e-05	0.000304969	0.00992662	86.4814	1.02592	11.9408	0.014733	0.0097241	14
2299.28	0.926602	2738.56	26.412	111.768	3.55658	7.12372	0.150259	5.8778e-05	0.000194331	0.00993629	82.1556	1.00772	12.149	0.018084	0.010407	14
1901.26	0.759902	1970.34	40.7542	78.1521	3.20141	6.66715	0.19735	0.000105414	0.00100804	0.00987647	28.7919	1.05102	11.751	0.012245	0.0074076	14
2310.93	0.987691	2706.42	24.1389	112.373	3.55115	7.15801	0.155714	5.83856e-05	0.000149716	0.00999315	39.5199	1.0105	12.1649	0.017172	0.010203	14
2479.57	0.931023	2558.73	26.6781	109.846	3.52672	7.01588	0.158044	0.000127856	0.00040872	0.00997397	37.5147	1.02168	11.9297	0.016039	0.0099063	14
2447.94	0.886275	2683.63	25.1135	112.553	3.53691	7.16339	0.149616	6.17352e-05	0.000393452	0.00969365	82.2723	1.0164	12.0585	0.016533	0.010324	14
2086.12	1.03822	2157.88	35.7799	103.852	3.52535	6.94118	0.165244	6.88724e-05	0.000354842	0.0100007	24.0611	1.0169	11.8335	0.016498	0.0091378	14
2507.32	0.960155	2614.3	24.9436	113.334	3.54622	7.10948	0.154202	4.56801e-05	0.000390685	0.00999338	34.8802	1.01445	12.0893	0.015966	0.010109	14
2532.35	1.00623	2760	26.7896	113.028	3.55894	6.96154	0.157551	0.00010696	0.000304601	0.00999525	36.0478	1.02476	11.9698	0.015761	0.010286	14
2557.78	0.940023	2715.81	22.8959	114.281	3.55674	7.18024	0.151278	5.53736e-05	0.000145192	0.0100003	38.6513	1.00459	12.1916	0.017769	0.010615	14
2127.35	1.00129	2457.18	29.4075	107.436	3.54341	6.92645	0.160244	0.00038926	0.000372116	0.00999626	44.1427	1.024	11.9136	0.015891	0.0095626	14
2562.12	0.942525	2703.15	26.1901	114.029	3.55338	7.1427	0.152673	0.00257004	0.000151518	0.00998878	40.1679	1.01772	12.023	0.01593	0.010415	14
